POINT_ID,sci12_010_1km,sci13_010_1km,sci14_010_1km,sci15_010_1km,sci16_010_1km,sci17_010_1km,sci18_010_1km,sci19_010_1km,sci20_010_1km,sci21_010_1km,sci11_1040_1km,sci12_1040_1km,sci13_1040_1km,sci14_1040_1km,sci15_1040_1km,sci16_1040_1km,sci17_1040_1km,sci18_1040_1km,sci19_1040_1km,sci20_1040_1km,sci21_1040_1km,sci11_4070_1km,sci12_4070_1km,sci13_4070_1km,sci14_4070_1km,sci15_4070_1km,sci16_4070_1km,sci17_4070_1km,sci18_4070_1km,sci19_4070_1km,sci20_4070_1km,sci21_4070_1km,sci11_GT70_1km,sci12_GT70_1km,sci13_GT70_1km,sci14_GT70_1km,sci15_GT70_1km,sci16_GT70_1km,sci17_GT70_1km,sci18_GT70_1km,sci19_GT70_1km,sci20_GT70_1km,sci21_GT70_1km
EMFWOR_CAMC9-08,0.3520094,0.3520094,0.264007,0.2346729,0.264007,0.2346729,0.2933412,0.2933412,0.264007,0.2933412,46.699913,46.2305679,45.4972115,44.5291862,43.4438248,41.0090942,40.9504242,39.8650627,38.662365,37.3423309,36.0809631,49.779995,50.2786751,51.0120277,51.9213829,53.1240845,54.238781,54.5321198,55.500145,56.6441765,57.817543,59.078907,0.4106776,0.3813435,0.3813435,0.5280141,0.4400117,1.7307128,1.5253741,1.5840422,1.6427104,1.8187152,1.789381
EMFWOR_CAMC9-09,0.2933412,0.2933412,0.2053388,0.1760047,0.2053388,0.1760047,0.2346729,0.2346729,0.2053388,0.2346729,42.0944557,42.0357895,41.7424469,41.0970955,40.5104141,38.2516861,38.3103561,37.577003499999996,36.5796432,35.552948,34.7022591,53.7694321,53.8867722,54.1801109,54.7667923,55.4414787,56.0868301,56.1161613,56.8201828,57.729538,58.5215607,59.3722496,0.4693458,0.4400117,0.4400117,0.5866823,0.5280141,2.1120563,2.0533881,2.0240541,2.1120563,2.3760633,2.3467293
EMFWOR_CAMC9-10,0.2933412,0.2933412,0.2053388,0.1760047,0.1760047,0.1466706,0.1466706,0.1760047,0.1760047,0.2053388,35.552948,35.6409492,35.582283,34.9956017,34.643589,33.1768837,33.382225,33.0888824,32.2675285,31.5928421,30.9768257,54.8841286,54.8841286,54.9427986,55.500145,55.9108238,55.3828087,55.3241425,55.58815,56.2628326,56.6148415,57.2895279,0.5573482,0.5280141,0.5280141,0.6453505,0.6160164,2.6107364,2.4933999,2.5227339,2.6400704,2.9627457,2.8747432
EMFWOR_CAMC2-08,5.6614842,5.544148,5.7201524,5.7201524,6.3948374,7.0401878,7.7148724,8.0375481,8.0962162,8.0962162,35.552948,35.9929581,36.7849808,37.0783234,37.2249908,37.577003499999996,37.1076546,37.2543259,36.6969795,35.9929581,35.6702843,36.7556458,36.2569656,35.582283,35.1129379,34.9662666,33.9395714,33.7635689,32.9422112,33.1768837,33.8222351,34.1449089,0,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0
EMFWOR_CAMC2-09,5.0454679,4.9281316,5.104136,5.1334701,5.6028161,6.1308303,6.8055148,7.0695219,7.12819,7.0108538,34.7315941,35.2009392,35.6409492,35.9636269,36.1396294,36.6383095,36.4916382,36.7556458,36.0516281,35.494278,35.2302742,44.2945137,43.8251686,43.5024948,43.0331459,42.8571434,41.8304482,41.4784393,40.5397491,41.0090942,41.5077744,41.8891182,0.0880023,0.0880023,0.0880023,0.0586682,0.0293341,0.0880023,0.0586682,0.0586682,0.0293341,0.0293341,0
EMFWOR_CAMC2-10,2.6987386,2.6400704,2.6400704,2.6107364,3.0214138,3.3440893,3.8721032,3.9894397,4.0774422,3.9601057,30.8888245,31.2408333,31.9448509,32.414196,32.6782036,33.323555,33.2648888,34.0862427,33.5582275,32.9128761,32.6782036,54.5614548,54.0921097,53.4467583,53.0067482,52.8014069,51.6573792,51.4227028,50.102668799999996,50.5426826,51.100029,51.4813728,0.0880023,0.0880023,0.0880023,0.0586682,0.0293341,0.1173365,0.0880023,0.0586682,0.0293341,0.0293341,0
EMFWOR_CAMC9-01,0.49868,0.49868,0.4693458,0.4400117,0.4400117,0.4693458,0.5866823,0.5280141,0.49868,0.49868,47.4332657,47.2279243,47.1985931,45.9665604,44.441185,45.1452026,43.8251686,42.0064545,40.8330879,39.6010551,37.6943398,45.1158714,45.3798752,45.4092102,46.670578,48.2252846,47.5212669,48.8119698,50.4840126,51.7160454,52.9774132,54.8841286,0,0,0,0,0,0,0,0.0293341,0.0293341,0.0293341,0.0293341
EMFWOR_CAMC9-02,0.1173365,0.1760047,0.1760047,0.1760047,0.2053388,0.2053388,0.2053388,0.1760047,0.2346729,0.2053388,47.2572594,47.0225868,46.611908,45.1452026,43.9131699,44.441185,43.0624809,41.5371094,40.2464066,38.8383675,36.872982,47.579937,47.8146095,48.1666183,49.6333237,50.8653564,50.3080101,51.6867104,53.1827507,54.5027885,55.8521576,57.8468742,0,0,0,0,0,0,0,0.0293341,0.0293341,0.0293341,0.0293341
EMFWOR_CAMC9-03,0.0586682,0.1173365,0.1173365,0.1173365,0.1466706,0.1173365,0.1466706,0.1173365,0.1760047,0.1466706,49.7213249,49.3986511,49.1346436,47.550602,46.611908,47.1985931,45.9372253,44.2065125,42.4171295,40.9797592,38.8677025,45.5265465,45.8492241,46.0545616,47.6386032,48.5772972,47.9612808,49.2519798,50.9240265,52.7427406,54.1214447,56.2628326,0,0,0,0,0,0,0,0.0293341,0.0293341,0.0293341,0.0293341
EMFWOR_CAMC9-04,0.4400117,0.4400117,0.4400117,0.4106776,0.4693458,0.4693458,0.5280141,0.49868,0.5280141,0.4693458,55.7348213,55.1774712,54.9134636,53.2120857,52.1853905,52.5373993,51.3053665,49.6039886,47.6386032,46.0545616,44.1185112,39.8063965,40.2464066,40.5104141,42.211792,43.2678223,42.8571434,44.0891762,45.7025528,47.6972733,49.2519798,51.2467003,0,0,0,0,0,0,0,0.0293341,0.0293341,0.0293341,0.0293341
EMFWOR_CAMC9-05,0.49868,0.49868,0.4693458,0.4400117,0.4693458,0.4693458,0.5280141,0.49868,0.5280141,0.4693458,56.9961853,56.438839,55.8814888,54.2681122,53.1827507,53.2707558,52.1267242,50.6893501,48.6359634,46.9052505,44.7931938,39.1317101,39.6010551,40.1584053,41.8011131,42.9158096,42.7984734,43.9425049,45.2918739,47.3745956,49.0759735,51.2467003,0,0,0,0,0,0,0,0.0293341,0.0293341,0.0293341,0.0293341
EMFWOR_CAMC9-06,0.4106776,0.4106776,0.2933412,0.264007,0.2933412,0.2933412,0.3226753,0.3226753,0.3520094,0.3520094,55.7348213,55.1774712,54.3854485,52.5667343,51.6280441,50.9826927,49.779995,48.1372833,46.2305679,44.41185,42.4464645,41.2437668,41.8011131,42.5931358,44.499855,45.4972115,45.790554,46.9932518,48.6066284,50.5133476,52.2440605,54.209446,0.1760047,0.1466706,0.1466706,0.1760047,0.1466706,0.4693458,0.4693458,0.4693458,0.4693458,0.5280141,0.5280141
EMFWOR_CAMC2-01,11.4403048,11.4109707,11.4403048,11.5869761,11.7336464,12.3789968,12.9950132,13.2883539,13.8750362,14.0217075,29.2167797,29.2167797,29.3927841,29.1287766,29.0407753,29.3634491,28.7767677,28.3367558,27.7207394,26.811382299999998,26.4887066,21.3845711,21.2965679,21.1498966,21.3845711,21.3259029,20.8272228,20.7685547,20.5925484,20.9152241,21.2378998,21.3845711,0,0,0,0,0,0,0,0,0,0,0.0293341
EMFWOR_CAMC2-02,11.0882959,11.0296278,11.0882959,11.1762981,11.557642,12.1443243,12.7310066,13.0243473,13.6403637,13.9043703,33.29422,33.29422,33.4408913,33.1182175,33.0008812,33.2355537,32.6488724,32.1208572,31.4461727,30.4194775,30.0088005,18.4804935,18.4218254,18.3338223,18.5978298,18.6271629,17.9818134,17.9818134,17.9231453,18.3044872,18.7151661,18.8325024,0,0,0,0,0,0,0,0,0,0,0.0293341
EMFWOR_CAMC2-03,11.3816366,11.2643003,11.2936344,11.3816366,11.9096508,12.6136694,13.4056911,13.6110296,14.0510416,14.3443823,32.1208572,32.1795235,32.3555298,32.0621872,31.9155178,31.7688465,30.9768257,30.3608093,29.9501324,28.9527721,28.483427,15.987093,15.8990908,15.8404226,16.0750961,16.1337643,15.7524204,15.8404226,15.6644173,15.8697567,16.4271049,16.5737762,0,0,0,0,0,0,0,0,0,0,0
EMFWOR_CAMC2-04,12.0269871,11.997653,12.0856552,12.0856552,12.6723375,13.3763571,14.1977119,14.4030504,14.6963921,14.7550602,28.1607513,28.1314163,28.2487526,28.0434151,27.9554119,27.7794075,27.075388,26.5767078,26.1660309,25.3740101,25.1393375,18.3044872,18.216486,18.1284828,18.216486,18.3044872,17.8938103,17.8938103,17.5711346,17.776474,18.2458191,18.3924904,0,0,0,0,0,0,0,0,0,0,0
EMFWOR_CAMC2-05,11.1469641,11.0882959,11.1469641,11.2349663,12.0563211,12.8190088,13.6990318,14.1683779,14.2857141,14.2857141,27.8087406,27.8087406,27.8967438,27.8967438,27.8087406,27.4273987,26.6353779,26.2833672,25.6380177,24.904665,24.7286587,18.9791737,18.8911705,18.8618355,18.7738342,18.7738342,18.3338223,18.3631573,17.8351421,18.0111465,18.5978298,18.7444992,0,0,0,0,0,0,0,0,0,0,0
EMFWOR_CAMC2-06,9.0935755,9.0642414,9.1815786,9.2695808,9.9149313,10.7362862,11.5869761,12.1149893,12.2323265,12.1736584,31.6515102,31.8275146,32.2675285,32.5315323,32.5608673,32.7955399,32.0621872,31.8861828,31.0354939,30.2434731,29.9501324,24.1126423,23.8486366,23.4379578,23.0566139,22.9392776,22.0592556,21.9712524,21.2965679,21.6192436,22.2939281,22.6166039,0,0,0,0,0,0,0,0,0,0,0
EMFWOR_CAMC2-07,6.1308303,6.0134935,6.2188325,6.2188325,6.9228511,7.6268702,8.3015547,8.6828985,8.7415667,8.6828985,34.1449089,34.5849228,35.3476105,35.6409492,35.7289543,36.6969795,36.1102982,36.2276344,35.2889404,34.3502502,34.1449089,31.4755058,31.0061607,30.3608093,29.8621292,29.774128,28.1020832,27.9847469,27.1927242,27.7207394,28.6007633,28.864769,0,0,0,0,0,0,0,0,0.0293341,0.0293341,0
EMFWOR_CAMC3-01,4.6934586,4.4881196,4.4587855,4.3707833,4.869463,5.2508068,5.8374891,6.1014962,6.3948374,6.7761807,24.024641,24.3766499,24.7286587,25.1980057,25.3740101,26.1366978,25.9900265,25.7260189,25.2566738,25.0806694,24.9926662,35.9929581,35.611618,35.4649467,35.0249329,34.9369316,33.6755638,33.4408913,33.1182175,33.323555,33.2062187,32.9128761,0,0,0,0,0,0,0,0,0,0,0
EMFWOR_CAMC3-02,6.2775006,6.0428276,6.1308303,6.0428276,6.6295099,7.098856,7.7442064,8.0668821,8.3602228,8.6535645,21.3845711,21.6779118,22.0299206,22.3819294,22.5872688,23.1446171,22.8512764,22.5286007,22.0005875,21.795248,21.795248,34.7315941,34.4675865,34.3502502,33.9102364,33.7929001,32.6488724,32.4728661,32.1501923,32.3555298,32.2675285,31.9741859,0,0,0,0,0,0,0,0,0,0,0
EMFWOR_CAMC3-03,7.333529,7.1868582,7.3041949,7.3041949,7.9495454,8.4775591,9.0642414,9.2989149,9.6802578,10.0909357,19.3018475,19.5365219,19.565855,19.7711945,20.005867,20.6805515,20.3872108,20.1818714,19.6831913,19.3018475,19.1551781,30.3901443,30.1554699,30.2728081,29.9501324,29.7154598,28.3954239,28.1607513,27.7794075,28.0434151,28.0434151,27.7794075,0,0,0,0,0,0,0,0,0,0,0
EMFWOR_CAMC3-04,9.0055733,9.0349073,9.0055733,9.1522436,10.5602818,11.2936344,12.0269871,12.4083309,12.8483429,12.9656792,32.8248749,33.0595474,33.1475525,33.7929001,33.9395714,34.2035789,33.8222351,33.2062187,33.0888824,32.5902023,32.414196,23.3499565,23.0566139,22.9392776,22.3525963,22.0592556,20.3578758,20.005867,19.9178638,19.6538582,19.7125263,19.7711945,0.0293341,0.0293341,0.0293341,0,0,0.0293341,0.0293341,0,0,0,0
EMFWOR_CAMC3-05,6.893517,6.8348489,6.8641829,6.9815197,8.0668821,8.4775591,9.0349073,9.357583,9.5922556,9.768261,23.1446171,23.5259609,23.8486366,24.1419773,24.3473167,24.9339981,24.8459949,24.6699905,24.3766499,24.1419773,23.995306,31.1821651,30.9181576,30.65415,30.3314762,30.0088005,28.3367558,28.01408,27.6327362,27.5740681,27.5740681,27.544735,0,0,0,0,0,0,0,0,0,0,0
EMFWOR_CAMC3-06,7.12819,7.1575241,7.0695219,7.1868582,8.1548843,8.6828985,9.2402468,9.5335875,9.8562632,10.0322676,24.6699905,24.8459949,24.9926662,25.4033432,25.4913464,26.0780296,25.8726902,25.784687,25.4326782,24.9633331,24.8166618,29.4807854,29.4221172,29.2461128,28.9234371,28.7180996,27.1340561,26.811382299999998,26.3420353,26.3713703,26.5180397,26.4887066,0,0,0,0,0,0,0,0,0,0,0
EMFWOR_CAMC3-07,8.7415667,8.7415667,8.7415667,8.9469051,9.8855972,10.3256083,10.9709597,11.3523026,11.7336464,11.9096508,26.9287186,27.1340561,27.3100624,27.6620712,27.6914043,28.0727482,27.8967438,27.5740681,27.1633911,26.5473747,26.3420353,29.334116,29.1581116,28.9821053,28.6300964,28.3954239,27.0460548,26.7820473,26.4593716,26.4593716,26.694046,26.7233791,0,0,0,0,0,0,0,0,0,0,0
EMFWOR_CAMC3-08,10.6189499,10.677618,10.677618,10.677618,11.7043123,12.2323265,13.0536814,13.4936934,13.9337053,13.9337053,28.9234371,29.1874447,29.3927841,29.6861248,29.9501324,30.4488125,30.3314762,29.7154598,29.2754478,28.6300964,28.6007633,27.6914043,27.3980637,27.1340561,26.8407154,26.5767078,25.0220013,24.6113224,24.4059849,24.3766499,24.5819893,24.5819893,0,0,0,0,0,0,0,0,0,0,0.0293341
EMFWOR_CAMC3-09,8.9175711,8.9762392,8.888237,8.888237,10.0322676,10.7069521,11.3816366,11.7923145,12.1443243,12.2323265,32.3848648,32.6782036,32.8542099,33.6462288,33.9395714,34.4969215,34.232914,33.7635689,33.4115562,32.9715462,32.7955399,32.7075386,32.3555298,32.1208572,31.4461727,31.1528301,29.4221172,29.0114403,28.8354359,28.7767677,28.864769,28.9527721,0.0293341,0.0293341,0.0293341,0,0,0.0293341,0.0293341,0,0,0,0
EMFWOR_CAMC3-10,6.893517,6.9228511,6.8641829,7.0695219,8.2428865,8.9469051,9.5042534,9.8562632,10.2962742,10.4136114,34.056907699999996,34.3795853,34.5849228,35.3476105,35.4649467,36.0222931,35.6702843,35.3182755,35.1129379,34.5849228,34.4089165,29.4514523,29.0701084,28.8354359,28.1607513,27.8380756,26.0780296,25.7260189,25.5500145,25.4033432,25.4913464,25.5500145,0.0293341,0.0293341,0.0293341,0,0,0.0293341,0.0293341,0,0,0,0
EMFWOR_CAMC4-01,0.3226753,0.4106776,0.3813435,0.2933412,0.3520094,0.3813435,0.4106776,0.3813435,0.3813435,0.3813435,29.1874447,30.0088005,29.9501324,30.1554699,30.2141399,31.2114983,31.7101784,31.3875046,30.2728081,30.0674686,29.8914642,64.417717,63.6550293,63.6256981,63.4496918,63.4790268,62.3936653,61.8656502,62.188324,63.3323555,63.537693,63.7136993,0,0,0,0,0,0.0293341,0.0293341,0,0,0,0
EMFWOR_CAMC4-02,0.4400117,0.5866823,0.5573482,0.49868,0.5866823,0.6746846,0.762687,0.7040188,0.7333529,0.762687,35.8169556,36.7556458,36.462307,36.3449707,36.2863007,37.1369896,37.0783234,36.3156357,35.4062767,35.0249329,34.3795853,57.3481941,56.5268402,56.6735115,56.8201828,56.9375191,55.9401588,55.9108238,56.6148415,57.5828705,57.9348793,58.5802307,0,0,0,0,0,0.0586682,0.0586682,0.0293341,0.0293341,0.0293341,0
EMFWOR_CAMC4-03,0.3813435,0.49868,0.4693458,0.4693458,0.5573482,0.7040188,0.8213552,0.762687,0.7920211,0.8213552,41.0677605,41.8304482,41.6251106,41.1557655,40.5984154,41.2731018,41.0090942,40.041069,38.9850388,38.3983574,37.577003499999996,49.779995,49.1346436,49.2226448,49.7213249,50.2786751,49.4866524,49.6039886,50.4546776,51.5693741,52.1267242,52.9480782,0,0,0,0,0,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0
EMFWOR_CAMC4-04,0.4400117,0.5280141,0.49868,0.49868,0.5866823,0.762687,0.9093576,0.8213552,0.8213552,0.8506894,44.8518639,45.5265465,45.0572014,44.1478424,43.1504822,43.9425049,43.5904961,42.1237907,41.0970955,40.041069,39.1610451,46.1718979,45.5558815,45.9372253,46.8759155,47.8732758,46.9639206,47.1399231,48.4599571,49.5746536,50.6306839,51.5107079,0,0,0,0,0,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0
EMFWOR_CAMC4-05,0.5866823,0.6746846,0.6453505,0.6746846,0.6160164,0.7920211,0.9973599,0.9680258,0.9386917,0.9680258,47.550602,47.6679382,47.0519218,46.0252266,44.9105301,45.3798752,44.8225288,43.3264885,42.211792,41.2144318,40.2170715,44.6171913,44.47052,44.9985352,46.0545616,47.1399231,46.699913,47.0812569,48.3719559,49.5159874,50.5426826,51.5400429,0,0,0,0,0,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0
EMFWOR_CAMC4-06,0.7333529,0.7920211,0.7333529,0.7333529,0.6746846,0.8213552,0.9680258,0.9386917,0.9680258,0.9680258,48.7826347,48.870636,48.2252846,47.1692581,45.9078903,46.641243,45.8785553,44.2065125,43.0331459,41.9477844,40.921093,43.1504822,43.1504822,43.7371674,44.8518639,46.1132278,45.4092102,46.0252266,47.550602,48.7532997,49.80933,50.8653564,0,0,0,0,0,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0
EMFWOR_CAMC4-07,0.9680258,1.0266941,0.9680258,0.9973599,1.0853623,1.261367,1.4960399,1.4080375,1.4080375,1.4667058,49.9266663,50.1320038,49.4279861,48.3719559,47.3159294,47.6972733,46.7292442,44.9398651,43.8838387,42.5931358,41.7424469,38.7210312,38.6036949,39.2490463,40.3637428,41.3904381,40.891758,41.6837769,43.2384872,44.3825188,45.6732178,46.4945717,0,0,0,0,0,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0
EMFWOR_CAMC4-08,1.1440305,1.261367,1.2026987,1.261367,1.4080375,1.6427104,1.9067175,1.789381,1.7307128,1.789381,45.9372253,46.2892342,45.9078903,44.9398651,44.1478424,44.7638588,43.9718399,42.1531258,41.3611031,40.3930779,39.5423889,36.3156357,36.0222931,36.2863007,37.3129959,38.0463486,37.2543259,37.811676,39.3663826,40.2757416,41.302433,42.1237907,0,0,0,0,0,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0
EMFWOR_CAMC4-09,1.3493693,1.4373716,1.3493693,1.4080375,1.6133764,1.8187152,2.0240541,1.9067175,1.8773834,1.9067175,39.8063965,40.0997353,39.7183914,38.9850388,38.3103561,38.9557037,38.2810211,36.6676445,35.8462906,34.9956017,34.643589,29.6567917,29.4221172,29.7154598,30.5368137,31.1528301,30.3021412,30.7714882,32.1795235,33.1182175,33.9982414,34.3209152,0,0,0,0,0,0,0,0,0,0,0
EMFWOR_CAMC4-10,1.4080375,1.4960399,1.4080375,1.4373716,1.5840422,1.8187152,2.0827222,1.9653858,1.9360516,2.0533881,37.3716621,37.753006,37.5476685,37.1369896,36.6383095,37.5476685,36.8143158,35.6996193,34.8489304,34.2622452,33.8809052,25.1100025,24.7579937,24.87533,25.3740101,25.8433552,24.7873268,25.2860069,26.1366978,27.104723,27.7207394,27.9847469,0,0,0,0,0,0,0,0,0,0,0
EMFWOR_SWRC4-10,0,0,0.0293341,0,0.1173365,0.1173365,0.2933412,0.3226753,0.4106776,0.49868,20.9738922,21.3259029,21.2965679,21.4139042,21.4432392,22.3819294,22.9392776,23.1739521,22.9686127,22.9686127,23.085948900000002,20.5925484,20.2698746,20.416544,20.2992077,20.2992077,19.0378418,18.6858311,18.3631573,18.5684948,18.4804935,18.3338223,0.8213552,0.7920211,0.6746846,0.6453505,0.6453505,0.8506894,0.6453505,0.5573482,0.5280141,0.5280141,0.4693458
EMFWOR_SWRC4-03,0.4106776,0.3226753,0.4400117,0.4106776,0.8213552,1.4080375,1.4373716,1.4667058,1.6427104,2.0240541,31.123497,31.534174,31.563509,31.6515102,31.7395134,31.4461727,30.9474926,30.8594894,30.683485,30.7128181,30.3901443,3.8721032,3.4614255,3.5200939,3.314755,3.2560868,3.1387503,3.0507481,3.1094162,3.2560868,3.0507481,2.9920797,0,0,0,0,0,0,0,0,0,0,0
EMFWOR_SWRC4-04,0.3520094,0.264007,0.3226753,0.3226753,0.6160164,1.0560281,1.0560281,1.1440305,1.1733646,1.4373716,30.0088005,30.4781456,30.5074806,30.6248169,30.6248169,30.8594894,30.683485,30.7714882,30.683485,30.7128181,30.5074806,7.6268702,7.1575241,7.2161922,7.0401878,7.098856,6.5415077,6.3068347,6.1894984,6.1894984,6.1308303,6.1014962,0.0586682,0.0586682,0.0586682,0.0586682,0,0.0293341,0,0.0293341,0.0293341,0.0293341,0
EMFWOR_SWRC4-05,0.3226753,0.2933412,0.3520094,0.3520094,0.6453505,0.8213552,0.9093576,0.9680258,1.0853623,1.2026987,27.5153999,28.0434151,28.1314163,28.2487526,28.2487526,28.5714283,28.864769,28.9527721,28.9821053,28.864769,28.8061008,12.7310066,12.2029924,12.1443243,11.9683189,12.0269871,11.3816366,10.9416246,10.7362862,10.648284,10.648284,10.6189499,0.0586682,0.0586682,0.0586682,0.0586682,0,0.0293341,0,0.0293341,0.0293341,0.0293341,0
EMFWOR_SWRC4-06,0.2933412,0.2933412,0.2933412,0.2933412,0.5280141,0.5866823,0.7920211,0.8800235,1.0560281,1.2320329,25.4913464,26.0780296,26.1660309,26.3713703,26.4593716,27.1340561,28.01408,28.0727482,28.0434151,27.7794075,27.6034031,19.5071869,18.9498386,18.8618355,18.656498,18.6271629,17.6884708,16.7791138,16.4857731,16.4271049,16.5151062,16.5444412,0.0880023,0.0586682,0.0586682,0.0586682,0,0.0293341,0,0.0293341,0.0293341,0.0293341,0
EMFWOR_SWRC4-07,0.1173365,0.1173365,0.1173365,0.1173365,0.2933412,0.2933412,0.49868,0.5866823,0.7920211,0.9680258,23.6726322,24.4059849,24.5819893,24.8166618,24.9633331,26.3420353,27.8674107,28.2487526,28.1020832,27.7794075,27.8674107,32.1208572,31.4168377,31.2408333,31.0061607,30.9181576,29.334116,27.8380756,27.2220592,27.2807274,27.3980637,27.1633911,0.0880023,0.0586682,0.0586682,0.0586682,0,0.0293341,0,0.0293341,0.0293341,0.0293341,0
EMFWOR_SWRC4-08,0.0880023,0.0880023,0.1173365,0.1173365,0.264007,0.2346729,0.4400117,0.5280141,0.7333529,0.9093576,23.0272808,23.7899685,24.024641,24.1713104,24.2299786,25.7553539,27.2220592,27.4567318,27.2807274,27.1633911,27.104723,28.1020832,27.3980637,27.2220592,27.0460548,26.9287186,25.2273388,23.7899685,23.4086246,23.5259609,23.4379578,23.3206215,0.264007,0.2053388,0.1466706,0.1466706,0.2053388,0.2346729,0.2346729,0.1760047,0.1466706,0.1466706,0.1466706
EMFWOR_SWRC4-09,0,0,0.0293341,0.0293341,0.1173365,0.1173365,0.3226753,0.4106776,0.5573482,0.7333529,20.445879,20.9738922,21.1205635,21.0912285,21.1792316,22.1765919,23.085948900000002,23.4379578,23.1446171,23.2326202,23.0566139,24.1713104,23.7019653,23.6726322,23.6726322,23.5846291,22.3525963,21.5605755,21.0912285,21.3259029,21.0912285,21.1498966,0.6160164,0.5573482,0.4400117,0.4400117,0.4400117,0.5866823,0.4693458,0.3813435,0.3520094,0.3520094,0.2933412
EMFWOR_SWRC4-01,0.4106776,0.3520094,0.3813435,0.3813435,0.6453505,1.8773834,1.9067175,1.9653858,2.1707246,2.786741,33.5288925,33.9689064,33.9102364,34.1742439,34.2035789,34.3795853,33.9689064,34.0275726,33.9395714,33.6168976,33.0008812,8.3308887,7.8615432,7.9788795,7.6855383,7.7148724,7.2455263,6.4535055,6.3361688,6.3655033,6.4828396,6.5121737,0.0586682,0.0586682,0.0586682,0.0586682,0,0.0293341,0,0.0293341,0.0293341,0.0293341,0
EMFWOR_SWRC4-02,0.4400117,0.3520094,0.4106776,0.3813435,0.7333529,1.9067175,1.8773834,1.9067175,2.0240541,2.5227339,33.2355537,33.7635689,33.8222351,33.9982414,34.056907699999996,33.6755638,32.7955399,32.9128761,32.9128761,32.7368736,32.2381935,4.7814608,4.2241125,4.2534466,4.018774,3.9894397,4.018774,3.7254326,3.6374304,3.6080961,3.6667645,3.6667645,0,0,0,0,0,0,0,0,0,0,0
EMFWOR_SWRC3-10,0.6746846,0.6453505,0.6160164,0.7333529,0.9386917,1.0560281,0.9973599,0.9973599,1.0266941,0.9973599,36.4916382,36.8143158,36.8436508,36.7849808,36.7263145,31.8568497,32.032856,32.1208572,32.003521,32.003521,31.8275146,34.7315941,34.672924,34.7022591,34.7315941,34.7022591,38.4570236,38.1636848,38.0756836,38.1930199,38.1050148,38.3103561,0.4693458,0.3520094,0.3226753,0.3813435,0.3520094,1.261367,1.261367,1.3200352,1.3200352,1.3787035,1.3787035
EMFWOR_SWRC1-08,0.2346729,0.1173365,0.1173365,0.1173365,0.2053388,0.2346729,0.2346729,0.3226753,0.3520094,0.3520094,24.6993256,24.3473167,24.024641,23.6432972,23.555294,22.645937,22.9099445,22.5286007,21.4139042,21.0032272,20.7098846,61.3083,61.4843063,61.9829865,62.246994,62.5403328,61.0736275,60.8389549,61.2496338,62.1003227,62.0709877,62.0709877,0.7040188,0.9093576,0.8506894,0.9680258,0.762687,3.0507481,2.9920797,2.9627457,3.1387503,3.549428,3.8427691
EMFWOR_SWRC1-09,0.4400117,0.2933412,0.2933412,0.2933412,0.4106776,0.4400117,0.4400117,0.5280141,0.5280141,0.5280141,27.0167198,26.9287186,26.5473747,26.1953659,26.0486946,25.9606915,26.4007034,25.9606915,24.7579937,24.2886486,23.9366379,55.1774712,55.1481361,55.7348213,55.9401588,56.3215027,54.3854485,53.9747734,54.4441185,55.3534775,55.3241425,55.500145,1.0266941,1.1440305,1.0853623,1.2320329,0.9973599,2.9040775,2.8454092,2.8160751,3.0214138,3.5200939,3.6960986
EMFWOR_SWRC1-10,0.4400117,0.2933412,0.2933412,0.2933412,0.4106776,0.4400117,0.4400117,0.5280141,0.5280141,0.5280141,27.6327362,27.6327362,27.2807274,26.9287186,26.8700504,26.8407154,27.2513943,26.8407154,25.7260189,25.3740101,25.0220013,49.4866524,49.3693161,49.8386612,49.9266663,50.1320038,49.0759735,48.4306259,48.9879723,49.7506599,49.8679962,50.1613388,1.0853623,1.2026987,1.2320329,1.4960399,1.3493693,2.3173952,2.5227339,2.3760633,2.6400704,2.8747432,2.9334116
EMFWOR_SWRC2-03,0.7040188,0.5280141,0.3520094,0.4693458,0.7040188,0.5280141,0.5573482,0.5280141,0.4400117,0.4693458,40.2170715,40.3637428,40.7157516,40.8037529,40.6277504,39.8357277,39.8650627,39.4837189,39.3077164,39.1610451,38.7797012,48.6359634,48.6066284,48.4306259,48.4892921,48.5772972,48.6946335,48.870636,49.1053085,49.2813148,49.6039886,49.80933,0.4106776,0.3226753,0.3226753,0.3520094,0.3226753,0.762687,0.7333529,0.8506894,0.8800235,0.7920211,0.9386917
