"","Point_ID","Transect_ID","Year","Trt_150","Tave_wt","Tave_sp","PPT_wt","PPT_sp","Trees_2550","PIPO_2550","Trees_50","PIPO_50","pPIPO","YR_Treated","period","Ha","Bu","SHDI","no_canopy","low_canopy","med_canopy","high_canopy","high","low"
"110","EMFWOR_BGCT2-01","EMFWOR_BGCT2",2021,"H",-2.7,3.7,163,97,83.3333333333333,16.6666666666667,12.5,7.5,0.333333333333333,NA,NA,5.5441499,0,0,0.2346729,24.2006454,46.8759155,10.3256083,57.2015238,24.4353183
"111","EMFWOR_BGCT2-02","EMFWOR_BGCT2",2012,"U",-2.9,3.5,134,221,166.666666666667,8.33333333333333,57.5,45,0.441860465116279,NA,NA,0,0,0,0.1760047,18.656498,53.6227646,8.6828985,62.3056631,18.8325027
"112","EMFWOR_BGCT2-02","EMFWOR_BGCT2",2013,"U",-4.3,3.8,203,134,166.666666666667,8.33333333333333,57.5,45,0.441860465116279,NA,NA,0,0,0,0.1760047,18.6271629,53.358757,8.9762392,62.3349962,18.8031676
"113","EMFWOR_BGCT2-02","EMFWOR_BGCT2",2014,"U",-1.9,4.4,167,160,166.666666666667,8.33333333333333,57.5,45,0.441860465116279,NA,NA,0,0,0,0.1760047,18.4511585,53.2707558,9.2402468,62.5110026,18.6271632
"114","EMFWOR_BGCT2-02","EMFWOR_BGCT2",2015,"U",0.3,4.8,203,229,166.666666666667,8.33333333333333,57.5,45,0.441860465116279,NA,NA,0,0,0,0.1760047,18.4511585,53.300087,9.2109127,62.5109997,18.6271632
"115","EMFWOR_BGCT2-02","EMFWOR_BGCT2",2016,"U",-2.4,4.6,326,196,166.666666666667,8.33333333333333,57.5,45,0.441860465116279,NA,NA,0,0,0,0.2346729,19.6538582,47.4919319,13.7577,61.2496319,19.8885311
"116","EMFWOR_BGCT2-02","EMFWOR_BGCT2",2017,"U",-4.7,3.9,388,162,166.666666666667,8.33333333333333,57.5,45,0.441860465116279,NA,NA,0,0,0,0.2346729,21.0618954,46.3479042,13.4936934,59.8415976,21.2965683
"117","EMFWOR_BGCT2-02","EMFWOR_BGCT2",2018,"H",-1.9,3.6,106,226,166.666666666667,8.33333333333333,57.5,45,0.441860465116279,NA,NA,2.1413901,0,0,0.2053388,21.5899086,48.1666183,11.1762981,59.3429164,21.7952474
"118","EMFWOR_BGCT2-02","EMFWOR_BGCT2",2019,"H",-3.9,3.3,283,260,166.666666666667,8.33333333333333,57.5,45,0.441860465116279,NA,NA,2.1413901,2.1413901,0,0.2346729,21.1498966,48.1959534,11.557642,59.7535954,21.3845695
"119","EMFWOR_BGCT2-02","EMFWOR_BGCT2",2020,"H",-2.3,3.8,199,143,166.666666666667,8.33333333333333,57.5,45,0.441860465116279,NA,NA,2.1413901,2.1413901,0,0.2933412,21.1205635,48.2839546,11.4403048,59.7242594,21.4139047
"120","EMFWOR_BGCT2-02","EMFWOR_BGCT2",2021,"H",-2.7,3.7,163,97,166.666666666667,8.33333333333333,57.5,45,0.441860465116279,NA,NA,4.9574699,2.1413901,0.683858,0.2346729,21.0618954,49.3106499,10.5309477,59.8415976,21.2965683
"121","EMFWOR_BGCT2-03","EMFWOR_BGCT2",2012,"U",-2.9,3.5,134,221,133.333333333333,83.3333333333333,27.5,27.5,0.777777777777778,NA,NA,0,0,0,0.2053388,16.6911125,57.788208,8.1842184,65.9724264,16.8964513
"122","EMFWOR_BGCT2-03","EMFWOR_BGCT2",2013,"U",-4.3,3.8,203,134,133.333333333333,83.3333333333333,27.5,27.5,0.777777777777778,NA,NA,0,0,0,0.2346729,16.5151062,57.5828705,8.5362272,66.1190977,16.7497791
"123","EMFWOR_BGCT2-03","EMFWOR_BGCT2",2014,"U",-1.9,4.4,167,160,133.333333333333,83.3333333333333,27.5,27.5,0.777777777777778,NA,NA,0,0,0,0.1760047,16.3977699,57.4361992,8.8589029,66.2951021,16.5737746
"124","EMFWOR_BGCT2-03","EMFWOR_BGCT2",2015,"U",0.3,4.8,203,229,133.333333333333,83.3333333333333,27.5,27.5,0.777777777777778,NA,NA,0,0,0,0.1760047,16.2804337,57.5535355,8.8589029,66.4124384,16.4564384
"125","EMFWOR_BGCT2-03","EMFWOR_BGCT2",2016,"U",-2.4,4.6,326,196,133.333333333333,83.3333333333333,27.5,27.5,0.777777777777778,NA,NA,0,0,0,0.2346729,17.6298027,51.6867104,13.3176889,65.0043993,17.8644756
"126","EMFWOR_BGCT2-03","EMFWOR_BGCT2",2017,"U",-4.7,3.9,388,162,133.333333333333,83.3333333333333,27.5,27.5,0.777777777777778,NA,NA,0,0,0,0.2346729,20.1818714,49.3986511,13.0536814,62.4523325,20.4165443
"127","EMFWOR_BGCT2-03","EMFWOR_BGCT2",2018,"U",-1.9,3.6,106,226,133.333333333333,83.3333333333333,27.5,27.5,0.777777777777778,NA,NA,6.9228501,0,0,0.264007,21.4725723,50.2493401,10.8829565,61.1322966,21.7365793
"128","EMFWOR_BGCT2-03","EMFWOR_BGCT2",2019,"U",-3.9,3.3,283,260,133.333333333333,83.3333333333333,27.5,27.5,0.777777777777778,NA,NA,7.7442098,5.2801399,0.338199,0.264007,20.9445591,50.3666763,11.2936344,61.6603107,21.2085661
"129","EMFWOR_BGCT2-03","EMFWOR_BGCT2",2020,"U",-2.3,3.8,199,143,133.333333333333,83.3333333333333,27.5,27.5,0.777777777777778,NA,NA,7.7442098,7.7442098,0.338199,0.3226753,20.8565559,50.3666763,11.3229685,61.6896448,21.1792312
"130","EMFWOR_BGCT2-03","EMFWOR_BGCT2",2021,"U",-2.7,3.7,163,97,133.333333333333,83.3333333333333,27.5,27.5,0.777777777777778,NA,NA,8.8882399,7.7442098,0.678601,0.264007,20.7978878,51.158699,10.648284,61.806983,21.0618948
"131","EMFWOR_BGCT2-04","EMFWOR_BGCT2",2012,"U",-2.9,3.5,134,221,41.6666666666667,33.3333333333333,62.5,55,0.866666666666667,NA,NA,0,0,0,0.2346729,18.7444992,61.9536514,6.2481666,68.201818,18.9791721
"132","EMFWOR_BGCT2-04","EMFWOR_BGCT2",2013,"U",-4.3,3.8,203,134,41.6666666666667,33.3333333333333,62.5,55,0.866666666666667,NA,NA,0,0,0,0.2346729,18.6271629,61.9243164,6.3948374,68.3191538,18.8618358
"133","EMFWOR_BGCT2-04","EMFWOR_BGCT2",2014,"U",-1.9,4.4,167,160,41.6666666666667,33.3333333333333,62.5,55,0.866666666666667,NA,NA,0,0,0,0.1466706,18.5978298,61.8069801,6.6295099,68.43649,18.7445004
"134","EMFWOR_BGCT2-04","EMFWOR_BGCT2",2015,"U",0.3,4.8,203,229,41.6666666666667,33.3333333333333,62.5,55,0.866666666666667,NA,NA,0,0,0,0.1466706,18.3631573,61.9536514,6.7175126,68.671164,18.5098279
"135","EMFWOR_BGCT2-04","EMFWOR_BGCT2",2016,"U",-2.4,4.6,326,196,41.6666666666667,33.3333333333333,62.5,55,0.866666666666667,NA,NA,0,0,0,0.2053388,19.565855,57.2308578,10.1789379,67.4097957,19.7711938
"136","EMFWOR_BGCT2-04","EMFWOR_BGCT2",2017,"U",-4.7,3.9,388,162,41.6666666666667,33.3333333333333,62.5,55,0.866666666666667,NA,NA,0,0,0,0.2053388,23.9659729,53.2707558,9.7389259,63.0096817,24.1713117
"137","EMFWOR_BGCT2-04","EMFWOR_BGCT2",2018,"U",-1.9,3.6,106,226,41.6666666666667,33.3333333333333,62.5,55,0.866666666666667,NA,NA,14.4323997,0,0,0.3813435,27.6620712,51.0120277,8.1255503,59.137578,28.0434147
"138","EMFWOR_BGCT2-04","EMFWOR_BGCT2",2019,"U",-3.9,3.3,283,260,41.6666666666667,33.3333333333333,62.5,55,0.866666666666667,NA,NA,17.2485008,8.1255503,0.445045,0.49868,26.9580517,51.158699,8.5655613,59.7242603,27.4567317
"139","EMFWOR_BGCT2-04","EMFWOR_BGCT2",2020,"U",-2.3,3.8,199,143,41.6666666666667,33.3333333333333,62.5,55,0.866666666666667,NA,NA,17.2485008,15.1950998,0.445045,0.49868,26.7233791,51.2173653,8.7415667,59.958932,27.2220591
"140","EMFWOR_BGCT2-04","EMFWOR_BGCT2",2021,"U",-2.7,3.7,163,97,41.6666666666667,33.3333333333333,62.5,55,0.866666666666667,NA,NA,18.3924999,17.2485008,0.650344,0.3813435,26.6060429,51.6573792,8.5362272,60.1936064,26.9873864
"141","EMFWOR_BGCT2-05","EMFWOR_BGCT2",2012,"U",-2.9,3.5,134,221,66.6666666666667,16.6666666666667,50,30,0.5,2018,"pre",0,0,0,0.1173365,22.6166039,58.7268982,4.1361103,62.8630085,22.7339404
"142","EMFWOR_BGCT2-05","EMFWOR_BGCT2",2013,"U",-4.3,3.8,203,134,66.6666666666667,16.6666666666667,50,30,0.5,2018,"pre",0,0,0,0.1466706,22.4699326,58.7562332,4.2241125,62.9803457,22.6166032
"143","EMFWOR_BGCT2-05","EMFWOR_BGCT2",2014,"U",-1.9,4.4,167,160,66.6666666666667,16.6666666666667,50,30,0.5,2018,"pre",0,0,0,0.0880023,22.3525963,58.7268982,4.4294515,63.1563497,22.4405986
"144","EMFWOR_BGCT2-05","EMFWOR_BGCT2",2015,"U",0.3,4.8,203,229,66.6666666666667,16.6666666666667,50,30,0.5,2018,"pre",0,0,0,0.0880023,22.2645931,58.6095619,4.6347904,63.2443523,22.3525954
"145","EMFWOR_BGCT2-05","EMFWOR_BGCT2",2016,"U",-2.4,4.6,326,196,8.33333333333333,8.33333333333333,35,22.5,0.666666666666667,2018,"post",0,0,0,0.0880023,24.5233212,53.7401009,7.2455263,60.9856272,24.6113235
"146","EMFWOR_BGCT2-05","EMFWOR_BGCT2",2017,"U",-4.7,3.9,388,162,8.33333333333333,8.33333333333333,35,22.5,0.666666666666667,2018,"post",0,0,0,0.0880023,36.2863007,42.6811371,6.5415077,49.2226448,36.374303
"147","EMFWOR_BGCT2-05","EMFWOR_BGCT2",2018,"H",-1.9,3.6,106,226,8.33333333333333,8.33333333333333,35,22.5,0.666666666666667,2018,"post",27.4566994,0,0,0.49868,42.2997932,37.4009972,5.3974771,42.7984743,42.7984732
"148","EMFWOR_BGCT2-05","EMFWOR_BGCT2",2019,"HB",-3.9,3.3,283,260,8.33333333333333,8.33333333333333,35,22.5,0.666666666666667,2018,"post",31.8274994,17.9818001,0.400082,0.7040188,41.5957756,37.4889984,5.8081551,43.2971535,42.2997944
"149","EMFWOR_BGCT2-05","EMFWOR_BGCT2",2020,"HB",-2.3,3.8,199,143,8.33333333333333,8.33333333333333,35,22.5,0.666666666666667,2018,"post",31.8274994,26.8994007,0.400082,0.7040188,41.0677605,37.811676,6.0134935,43.8251695,41.7717793
"150","EMFWOR_BGCT2-05","EMFWOR_BGCT2",2021,"HB",-2.7,3.7,163,97,8.33333333333333,8.33333333333333,35,22.5,0.666666666666667,2018,"post",31.9449005,30.3020992,0.422873,0.49868,40.921093,38.3690224,5.8081551,44.1771775,41.419773
"151","EMFWOR_BGCT2-06","EMFWOR_BGCT2",2012,"U",-2.9,3.5,134,221,150,16.6666666666667,10,2.5,0.130434782608696,2018,"pre",0,0,0,0.3520094,26.4887066,51.2467003,1.789381,53.0360813,26.840716
"152","EMFWOR_BGCT2-06","EMFWOR_BGCT2",2013,"U",-4.3,3.8,203,134,150,16.6666666666667,10,2.5,0.130434782608696,2018,"pre",0,0,0,0.2933412,26.664711,51.158699,1.760047,52.918746,26.9580522
"153","EMFWOR_BGCT2-06","EMFWOR_BGCT2",2014,"U",-1.9,4.4,167,160,150,16.6666666666667,10,2.5,0.130434782608696,2018,"pre",0,0,0,0.2053388,26.694046,51.070694,1.9067175,52.9774115,26.8993848
"154","EMFWOR_BGCT2-06","EMFWOR_BGCT2",2015,"U",0.3,4.8,203,229,150,16.6666666666667,10,2.5,0.130434782608696,2018,"pre",0,0,0,0.2053388,26.5473747,51.070694,2.0533881,53.1240821,26.7527135
"155","EMFWOR_BGCT2-06","EMFWOR_BGCT2",2016,"U",-2.4,4.6,326,196,141.666666666667,25,15,2.5,0.173913043478261,2018,"post",0,0,0,0.1760047,29.1287766,47.2865944,3.2854209,50.5720153,29.3047813
"156","EMFWOR_BGCT2-06","EMFWOR_BGCT2",2017,"U",-4.7,3.9,388,162,141.666666666667,25,15,2.5,0.173913043478261,2018,"post",0,0,0,0.1760047,44.3531837,32.9128761,2.4347315,35.3476076,44.5291884
"157","EMFWOR_BGCT2-06","EMFWOR_BGCT2",2018,"H",-1.9,3.6,106,226,141.666666666667,25,15,2.5,0.173913043478261,2018,"post",34.1449013,0,0,0.762687,49.4573174,27.8380756,1.8187152,29.6567908,50.2200044
"158","EMFWOR_BGCT2-06","EMFWOR_BGCT2",2019,"HB",-3.9,3.3,283,260,141.666666666667,25,15,2.5,0.173913043478261,2018,"post",39.1316986,23.9659996,0.381484,0.9386917,48.7532997,28.2194195,1.9653858,30.1848053,49.6919914
"159","EMFWOR_BGCT2-06","EMFWOR_BGCT2",2020,"HB",-2.3,3.8,199,143,141.666666666667,25,15,2.5,0.173913043478261,2018,"post",39.1316986,36.4035988,0.381484,0.8800235,48.6066284,28.2780876,2.1120563,30.3901439,49.4866519
"160","EMFWOR_BGCT2-06","EMFWOR_BGCT2",2021,"HB",-2.7,3.7,163,97,141.666666666667,25,15,2.5,0.173913043478261,2018,"post",39.1316986,36.5503006,0.381484,0.7040188,48.4892921,28.6887646,1.9947199,30.6834845,49.1933109
"161","EMFWOR_BGCT2-07","EMFWOR_BGCT2",2012,"U",-2.9,3.5,134,221,116.666666666667,91.6666666666667,35,27.5,0.785714285714286,2018,"pre",0,0,0,0.762687,30.683485,40.8624229,1.1440305,42.0064534,31.446172
"162","EMFWOR_BGCT2-07","EMFWOR_BGCT2",2013,"U",-4.3,3.8,203,134,116.666666666667,91.6666666666667,35,27.5,0.785714285714286,2018,"pre",0,0,0,0.6746846,31.0061607,40.6864166,1.0853623,41.7717789,31.6808453
"163","EMFWOR_BGCT2-07","EMFWOR_BGCT2",2014,"U",-1.9,4.4,167,160,116.666666666667,91.6666666666667,35,27.5,0.785714285714286,2018,"pre",0,0,0,0.5573482,31.2701664,40.5104141,1.1146964,41.6251105,31.8275146
"164","EMFWOR_BGCT2-07","EMFWOR_BGCT2",2015,"U",0.3,4.8,203,229,116.666666666667,91.6666666666667,35,27.5,0.785714285714286,2018,"pre",0,0,0,0.5573482,31.2114983,40.5397491,1.1440305,41.6837796,31.7688465
"165","EMFWOR_BGCT2-07","EMFWOR_BGCT2",2016,"U",-2.4,4.6,326,196,91.6666666666667,83.3333333333333,35,32.5,0.92,2018,"post",0,0,0,0.6746846,33.2062187,37.9583473,1.6133764,39.5717237,33.8809033
"166","EMFWOR_BGCT2-07","EMFWOR_BGCT2",2017,"U",-4.7,3.9,388,162,91.6666666666667,83.3333333333333,35,32.5,0.92,2018,"post",0.117336,0,0,0.7040188,47.5212669,24.3179817,0.9093576,25.2273393,48.2252857
"167","EMFWOR_BGCT2-07","EMFWOR_BGCT2",2018,"H",-1.9,3.6,106,226,91.6666666666667,83.3333333333333,35,32.5,0.92,2018,"post",36.3156013,0,0.0217555,1.4080375,51.6867104,19.8591957,0.49868,20.3578757,53.0947479
"168","EMFWOR_BGCT2-07","EMFWOR_BGCT2",2019,"HB",-3.9,3.3,283,260,91.6666666666667,83.3333333333333,35,32.5,0.92,2018,"post",42.3291016,21.8831997,0.42736,1.5840422,50.9533577,20.3872108,0.5280141,20.9152249,52.5373999
"169","EMFWOR_BGCT2-07","EMFWOR_BGCT2",2020,"HB",-2.3,3.8,199,143,91.6666666666667,83.3333333333333,35,32.5,0.92,2018,"post",42.3291016,37.0783005,0.42736,1.5840422,50.6306839,20.6218834,0.6160164,21.2378998,52.2147261
"170","EMFWOR_BGCT2-07","EMFWOR_BGCT2",2021,"HB",-2.7,3.7,163,97,91.6666666666667,83.3333333333333,35,32.5,0.92,2018,"post",42.3585014,37.8997002,0.432794,1.5253741,50.5133476,20.8565559,0.5573482,21.4139041,52.0387217
"171","EMFWOR_BGCT2-08","EMFWOR_BGCT2",2012,"U",-2.9,3.5,134,221,33.3333333333333,16.6666666666667,30,25,0.8125,2017,"pre",0,0,0,0.5280141,31.2701664,36.7263145,2.2587268,38.9850413,31.7981805
"172","EMFWOR_BGCT2-08","EMFWOR_BGCT2",2013,"U",-4.3,3.8,203,134,33.3333333333333,16.6666666666667,30,25,0.8125,2017,"pre",0,0,0,0.4693458,31.7981815,36.4036369,2.1120563,38.5156932,32.2675273
"173","EMFWOR_BGCT2-08","EMFWOR_BGCT2",2014,"U",-1.9,4.4,167,160,33.3333333333333,16.6666666666667,30,25,0.8125,2017,"pre",0,0,0,0.4106776,31.9741859,36.2569656,2.1413903,38.3983559,32.3848635
"174","EMFWOR_BGCT2-08","EMFWOR_BGCT2",2015,"U",0.3,4.8,203,229,33.3333333333333,16.6666666666667,30,25,0.8125,2017,"pre",0,0,0,0.4106776,31.8861828,36.432972,2.0533881,38.4863601,32.2968604
"175","EMFWOR_BGCT2-08","EMFWOR_BGCT2",2016,"U",-2.4,4.6,326,196,8.33333333333333,8.33333333333333,17.5,17.5,1,2017,"post",0,0,0,0.7920211,33.6168976,33.7929001,2.5814021,36.3743022,34.4089187
"176","EMFWOR_BGCT2-08","EMFWOR_BGCT2",2017,"H",-4.7,3.9,388,162,8.33333333333333,8.33333333333333,17.5,17.5,1,2017,"post",1.02669,0,0,0.8506894,45.5558815,22.3525963,2.0240541,24.3766504,46.4065709
"177","EMFWOR_BGCT2-08","EMFWOR_BGCT2",2018,"H",-1.9,3.6,106,226,8.33333333333333,8.33333333333333,17.5,17.5,1,2017,"post",32.2382011,0,0.141105,1.3787035,47.2865944,20.7098846,1.4080375,22.1179221,48.6652979
"178","EMFWOR_BGCT2-08","EMFWOR_BGCT2",2019,"HB",-3.9,3.3,283,260,8.33333333333333,8.33333333333333,17.5,17.5,1,2017,"post",35.4943008,17.0725002,0.434696,1.6133764,46.4945717,21.2672329,1.4080375,22.6752704,48.1079481
"179","EMFWOR_BGCT2-08","EMFWOR_BGCT2",2020,"HB",-2.3,3.8,199,143,8.33333333333333,8.33333333333333,17.5,17.5,1,2017,"post",35.4943008,31.6807995,0.434696,1.6427104,46.1425629,21.5019073,1.4960399,22.9979472,47.7852733
"180","EMFWOR_BGCT2-08","EMFWOR_BGCT2",2021,"HB",-2.7,3.7,163,97,8.33333333333333,8.33333333333333,17.5,17.5,1,2017,"post",36.2276001,32.7369003,0.52488,1.5547081,46.2892342,21.5312405,1.4080375,22.939278,47.8439423
"181","EMFWOR_BGCT2-09","EMFWOR_BGCT2",2012,"U",-2.9,3.5,134,221,216.666666666667,16.6666666666667,27.5,12.5,0.189189189189189,2018,"pre",0,0,0,1.0853623,35.7289543,31.7101784,0.3226753,32.0328537,36.8143166
"182","EMFWOR_BGCT2-09","EMFWOR_BGCT2",2013,"U",-4.3,3.8,203,134,216.666666666667,16.6666666666667,27.5,12.5,0.189189189189189,2018,"pre",0,0,0,0.9386917,36.3743019,31.2114983,0.3226753,31.5341736,37.3129936
"183","EMFWOR_BGCT2-09","EMFWOR_BGCT2",2014,"U",-1.9,4.4,167,160,216.666666666667,16.6666666666667,27.5,12.5,0.189189189189189,2018,"pre",0,0,0,0.8506894,36.8436508,30.8594894,0.2933412,31.1528306,37.6943402
"184","EMFWOR_BGCT2-09","EMFWOR_BGCT2",2015,"U",0.3,4.8,203,229,216.666666666667,16.6666666666667,27.5,12.5,0.189189189189189,2018,"pre",0,0,0,0.7920211,36.872982,30.8594894,0.3226753,31.1821647,37.6650031
"185","EMFWOR_BGCT2-09","EMFWOR_BGCT2",2016,"U",-2.4,4.6,326,196,83.3333333333333,16.6666666666667,17.5,12.5,0.411764705882353,2018,"post",0,0,0,1.4667058,37.9583473,28.7767677,0.6453505,29.4221182,39.4250531
"186","EMFWOR_BGCT2-09","EMFWOR_BGCT2",2017,"U",-4.7,3.9,388,162,83.3333333333333,16.6666666666667,17.5,12.5,0.411764705882353,2018,"post",1.90672,0,0,1.4667058,50.4546776,16.7791138,0.1466706,16.9257844,51.9213834
"187","EMFWOR_BGCT2-09","EMFWOR_BGCT2",2018,"H",-1.9,3.6,106,226,83.3333333333333,16.6666666666667,17.5,12.5,0.411764705882353,2018,"post",36.257,0,0.206069,2.0827222,52.3907318,14.3150482,0.0586682,14.3737164,54.473454
"188","EMFWOR_BGCT2-09","EMFWOR_BGCT2",2019,"HB",-3.9,3.3,283,260,83.3333333333333,16.6666666666667,17.5,12.5,0.411764705882353,2018,"post",40.3931007,16.4857998,0.515285,2.4640658,51.7160454,14.6083899,0.0586682,14.6670581,54.1801112
"189","EMFWOR_BGCT2-09","EMFWOR_BGCT2",2020,"HB",-2.3,3.8,199,143,83.3333333333333,16.6666666666667,17.5,12.5,0.411764705882353,2018,"post",40.3931007,33.3821983,0.515285,2.4347315,51.5693741,14.7550602,0.0880023,14.8430625,54.0041056
"190","EMFWOR_BGCT2-09","EMFWOR_BGCT2",2021,"HB",-2.7,3.7,163,97,83.3333333333333,16.6666666666667,17.5,12.5,0.411764705882353,2018,"post",40.3931007,36.257,0.515285,2.2587268,51.7453804,14.7843943,0.0586682,14.8430625,54.0041072
"191","EMFWOR_BGCT2-10","EMFWOR_BGCT2",2012,"U",-2.9,3.5,134,221,166.666666666667,150,32.5,27.5,0.878787878787879,NA,NA,0,0,0,0.7333529,35.1129379,31.2995014,0.3520094,31.6515108,35.8462908
"192","EMFWOR_BGCT2-10","EMFWOR_BGCT2",2013,"U",-4.3,3.8,203,134,166.666666666667,150,32.5,27.5,0.878787878787879,NA,NA,0,0,0,0.7040188,35.6409492,30.8301563,0.3226753,31.1528316,36.344968
"193","EMFWOR_BGCT2-10","EMFWOR_BGCT2",2014,"U",-1.9,4.4,167,160,166.666666666667,150,32.5,27.5,0.878787878787879,NA,NA,0,0,0,0.7040188,35.9049568,30.5954819,0.2933412,30.8888231,36.6089756
"194","EMFWOR_BGCT2-10","EMFWOR_BGCT2",2015,"U",0.3,4.8,203,229,166.666666666667,150,32.5,27.5,0.878787878787879,NA,NA,0,0,0,0.6160164,35.9929581,30.5368137,0.3520094,30.8888231,36.6089745
"195","EMFWOR_BGCT2-10","EMFWOR_BGCT2",2016,"U",-2.4,4.6,326,196,166.666666666667,150,32.5,27.5,0.878787878787879,NA,NA,0,0,0,1.3787035,37.1369896,28.3074207,0.6746846,28.9821053,38.5156931
"196","EMFWOR_BGCT2-10","EMFWOR_BGCT2",2017,"U",-4.7,3.9,388,162,166.666666666667,150,32.5,27.5,0.878787878787879,NA,NA,3.43209,0,0,1.4373716,46.699913,19.125843,0.2346729,19.3605159,48.1372846
"197","EMFWOR_BGCT2-10","EMFWOR_BGCT2",2018,"H",-1.9,3.6,106,226,166.666666666667,150,32.5,27.5,0.878787878787879,NA,NA,29.8327999,0,0.356933,2.0827222,48.0199471,17.2777939,0.1173365,17.3951304,50.1026693
"198","EMFWOR_BGCT2-10","EMFWOR_BGCT2",2019,"HB",-3.9,3.3,283,260,166.666666666667,150,32.5,27.5,0.878787878787879,NA,NA,31.1235008,12.7602997,0.51472,2.4347315,47.4626007,17.4831333,0.1173365,17.6004698,49.8973322
"199","EMFWOR_BGCT2-10","EMFWOR_BGCT2",2020,"HB",-2.3,3.8,199,143,166.666666666667,150,32.5,27.5,0.878787878787879,NA,NA,31.1235008,27.2514,0.51472,2.6107364,47.0225868,17.6884708,0.1760047,17.8644755,49.6333232
"200","EMFWOR_BGCT2-10","EMFWOR_BGCT2",2021,"HB",-2.7,3.7,163,97,166.666666666667,150,32.5,27.5,0.878787878787879,NA,NA,31.1235008,29.8327999,0.51472,2.4640658,47.4919319,17.3951302,0.1466706,17.5418008,49.9559977
"201","EMFWOR_CAMC1-01","EMFWOR_CAMC1",2012,"U",-0.9,5.1,94,164,158.333333333333,133.333333333333,7.5,5,0.818181818181818,NA,NA,0,0,0,7.9495454,27.075388,31.9741859,0.0880023,32.0621882,35.0249334
"202","EMFWOR_CAMC1-01","EMFWOR_CAMC1",2013,"U",-2.3,5.4,152,107,158.333333333333,133.333333333333,7.5,5,0.818181818181818,NA,NA,0,0,0,7.9788795,27.0167198,32.032856,0.0586682,32.0915242,34.9955993
"203","EMFWOR_CAMC1-01","EMFWOR_CAMC1",2014,"U",0.2,6,114,121,158.333333333333,133.333333333333,7.5,5,0.818181818181818,NA,NA,0,0,0,8.1842184,26.9873867,31.8568497,0.0586682,31.9155179,35.1716051
"204","EMFWOR_CAMC1-01","EMFWOR_CAMC1",2015,"U",2.3,6.5,147,167,158.333333333333,133.333333333333,7.5,5,0.818181818181818,NA,NA,0,0,0,8.0375481,27.2513943,31.7688465,0.0293341,31.7981806,35.2889424
"205","EMFWOR_CAMC1-01","EMFWOR_CAMC1",2016,"U",-0.4,6.2,234,155,158.333333333333,133.333333333333,7.5,5,0.818181818181818,NA,NA,0,0,0,8.3308887,25.6673508,32.9128761,0.1760047,33.0888808,33.9982395
"206","EMFWOR_CAMC1-01","EMFWOR_CAMC1",2017,"U",-2.7,5.5,280,125,158.333333333333,133.333333333333,7.5,5,0.818181818181818,NA,NA,0,0,0,8.7415667,25.6086826,32.5902023,0.1466706,32.7368729,34.3502493
"207","EMFWOR_CAMC1-01","EMFWOR_CAMC1",2018,"U",0.2,5.2,77,179,158.333333333333,133.333333333333,7.5,5,0.818181818181818,NA,NA,0,0,0,9.5922556,25.4033432,31.9448509,0.1466706,32.0915215,34.9955988
"208","EMFWOR_CAMC1-01","EMFWOR_CAMC1",2019,"U",-2,4.9,213,201,158.333333333333,133.333333333333,7.5,5,0.818181818181818,NA,NA,0,0,0,9.7389259,24.904665,32.3261948,0.1173365,32.4435313,34.6435909
"209","EMFWOR_CAMC1-01","EMFWOR_CAMC1",2020,"U",-0.3,5.4,145,107,158.333333333333,133.333333333333,7.5,5,0.818181818181818,NA,NA,0,0,0,10.0909357,24.3766499,32.5608673,0.0586682,32.6195355,34.4675856
"210","EMFWOR_CAMC1-01","EMFWOR_CAMC1",2021,"U",-0.8,5.3,122,76,158.333333333333,133.333333333333,7.5,5,0.818181818181818,NA,NA,0,0,0,10.2669401,23.9073048,32.8835449,0.0293341,32.912879,34.1742449
"211","EMFWOR_CAMC1-02","EMFWOR_CAMC1",2012,"U",-0.9,5.1,94,164,166.666666666667,83.3333333333333,10,10,0.583333333333333,NA,NA,0,0,0,7.6855383,28.864769,40.1584053,0.0586682,40.2170735,36.5503073
"212","EMFWOR_CAMC1-02","EMFWOR_CAMC1",2013,"U",-2.3,5.4,152,107,166.666666666667,83.3333333333333,10,10,0.583333333333333,NA,NA,0,0,0,7.7148724,28.9527721,40.0704002,0.0293341,40.0997343,36.6676445
"213","EMFWOR_CAMC1-02","EMFWOR_CAMC1",2014,"U",0.2,6,114,121,166.666666666667,83.3333333333333,10,10,0.583333333333333,NA,NA,0,0,0,7.8908772,28.7474327,40.0997353,0.0293341,40.1290694,36.6383099
"214","EMFWOR_CAMC1-02","EMFWOR_CAMC1",2015,"U",2.3,6.5,147,167,166.666666666667,83.3333333333333,10,10,0.583333333333333,NA,NA,0,0,0,7.7735405,28.8354359,40.1290703,0.0293341,40.1584044,36.6089764
"215","EMFWOR_CAMC1-02","EMFWOR_CAMC1",2016,"U",-0.4,6.2,234,155,166.666666666667,83.3333333333333,10,10,0.583333333333333,NA,NA,0,0,0,8.0668821,27.4860668,41.1264305,0.0880023,41.2144328,35.5529489
"216","EMFWOR_CAMC1-02","EMFWOR_CAMC1",2017,"U",-2.7,5.5,280,125,166.666666666667,83.3333333333333,10,10,0.583333333333333,NA,NA,0,0,0,8.4775591,27.3100624,40.891758,0.0880023,40.9797603,35.7876215
